productAsin,date,isVerified,ratingScore,reviewTitle,reviewDescription,model,Color,Storage
B09LNSNZM8,4/18/2024,TRUE,3,1st order = low quality replacement screen; but returned/swapped for good phone,"Initially, we got a phone from this vendor that was a dud (for us). We returned it and tried them a 2nd time. The 2nd phone seems a decent deal. For the first phone (iPhone 13) we received: The battery life on the renewed phone was fairly good - at 94% of original capacity. This had been an issue with phones from this vendor per other reviews but was not an issue with ours. However, this renewed phone had a non-Apple replacement screen that was noticeably low in quality - grainy, with colors dulled, and it cut off part of the display area. Touch responsiveness was bad. Given Amazon pledge that the product was ""professionally inspected and tested by Amazon-qualified supplier,"" I feel the substandard screen should have been spotted and the lower quality disclosed. My family member and my time were wasted by this attempt to pass off a lower quality solution. Return process was easy, although it did require a trip to the UPS store. For the second, replacement (iPhone 13) phone: The replacement for the returned 1st phone arrived quickly. The battery life seems great (100% of original capacity). The screen this time is MUCH better than the low quality screen on the original phone. The case has some scratches and a dent on the ring surrounding one of the camera lenses, but the lens seems unaffected. All in all, a fair price for used phone. Working well after a month of use.",Apple iPhone 13,Blue,128GB
B09LNSNZM8,9/28/2024,TRUE,5,Better than expected,"This review is based on the product quality and condition. So this phone came nice and neat. No scratches or visible ware and tear. Easy to program and unlock. The only detail i saw was that the battery life was below 83%, meaning that it wasn’t replaced for a fresher one. So I’m expecting it to be changed sooner. All its functions seem to work fine. Haven’t had issues with Apple (since Apple’s notorious fame of disabling features when phone don’t have genuine parts). I think this is a good vender to buy your phone when budget is tight.",Apple iPhone 13,Blue,128GB
B09LNSNZM8,9/21/2024,TRUE,5,Great for the price,"Orde Red the iPhone 13 in Midnight for T-Mobile. the phone came in near perfect condition with minor scratches on the camera area (doesn’t affect camera / picture quality at all). the phone came with a preinstalled glass screen protector. i was especially surprised and pleased by the 96% battery health!! definitely a gamble when it comes to buying refurbished / renewed phones but it ended up working out. the second hand seller i purchased through was Synergy, paid $377 (including tax). little more than half the price than a new phone is totally worth it. also did a fair amount of research and apparently the iphone 14 and 13 are the same exact product, so would recommend buying the 13 to save some money!",Apple iPhone 13,Midnight,128GB
B09LNSNZM8,8/23/2024,TRUE,5,Pleasantly surprised,"So let me start out by saying that I am not one to purchased refurbished phones and whenever something would happen to one of mine and I had to turn it into the Phone company and they would send me a refurbished one to replace mine, there was always something wrong with them. So, that has always made me a little bit gunshy regarding that particular situation. With that said, as a full-time caregiver for the last 11 years, I have not been able to work and unfortunately can no longer purchase the best of the best with the flagship phones that I used to get back in the day. Many of my parents doctors do some video visits and some of them actually prefer FaceTime so as a result, having an iPhone was actually partly a necessity for that reason. I have always been an Android girl, )still have that too), so I didn’t quite know what iPhone I needed to get, but after some research, I finally settled on what I thought would be the best choice for me both with regard to the technology inside and with the price as well as the warranty. I had actually conside Red either an iPhone 11 or an iPhone 13 as my choice. As we are now on the 15 I found the 13 to be the wisest choice of the two. After researching many different sites, some very reputable and actually recommended by people, I decided to land on Amazon‘s renewed program because I’ve always had a nice experience when there have been any issues with a product and I’ve never had any problems with customer service. They’ve always been very helpful and I thought if anything were to happen with the phone, I would be hoping to have the same type of experience. In looking at the options, I chose to actually pay more to have one that was put forth by Amazon themselves because they offe Red a year warranty as opposed to many of the others who were a bit cheaper and offe Red maybe 30 days or so etc. And hey, so far, so good! The Phone arrived. It was in perfect cosmetic condition and I have not had any issues with it since. The battery was at 87% and although I would’ve liked to had it higher than that, I was glad to see that it still was pretty snappy when I needed it to be. So I would say that I have been very pleased so far and I would absolutely recommend the renewed program to anyone interested, but can only speak to the actual product provided by Amazon itself, however, I’m sure many of the third-party individuals that sell refurbished items may have some really good product themselves. Ah…there I go again…refurbished…renewed…to-may-toe…to-mah-toe… well you get the jist…",Apple iPhone 13, Red,256GB
B09LNSNZM8,11/13/2024,TRUE,5,Excelente compra,"No me decepcionó para nada, muy feliz con mi compra, incluso llegó antes",Apple iPhone 13, Red,512GB
B09LNSNZM8,11/17/2024,TRUE,5,Excelente compra,"Tengo ya 2 semanas con él y ha salido excelente, 86% de Condición de batería, todo funciona, llegó muy bien protegido, ya le compré su funda y todo ha ido bien, trae cable y el cubo cargador, el cubo es original. Me pareció buena la compra porque está a menor precio que uno nuevo pero solo por la bateria la cual le puedes mandar a arreglar después y ya, otros 5 años de vida.",Apple iPhone 13,Pink,128GB
B09LNSNZM8,10/27/2024,TRUE,1,"battery at 85%. For this high price I paid, I did not expect this.","Very Unhappy. The level of battery does not match the high price of the second hand phone. You should inform this, but you didn’t. Without any kind of box.",Apple iPhone 13,Green,256GB
B09LNSNZM8,10/23/2024,TRUE,5,Valdrá el riesgo?? P.D: Mucho texto 👍🏻,"Bueno lo compré el 09/03/2024 en un precio de 8400 aprox. Puedo decir que el celular sí que es original y cumple las expectativas. En estética para mí un 10, solo traía un raspón en la parte de abajo (no soy tan exigente porque pues siempre trae funda), en batería eh visto que les han llegado con entre 100% y 90%, tal vez fui de los salados porque me llegó con 83%, a la fecha (23/10/2024) tiene 82%, realmente no abajado mucho y si le eh dado buen uso. Lo único bueno fue que ya venía con mica de cristal, y el cargador básico que eran el cuadro y el cable (dudo que originales), pero se agradece. En fin, creo que a la fecha ya podría ser opción comprarlo nuevo (si no mal recuerdo lo vi en 12500). Para mi si que valió el riesgo, pero yo les recomendaría que si deciden arriesgarse vayan pero por su versión pro. Espero les sirva de algo.",Apple iPhone 13,Midnight,128GB
B09LNSNZM8,10/23/2024,TRUE,5,Me sorprendió,"La verdad es la segunda vez que solicito iPhone reacondicionado y en esta ocasión por suerte me tocó recibir uno en excelente condición, la batería tiene una vida del 95% recomiendo este vendedor, la batería dura un día completo y lo cargo al 85% para conservar la vida útil del dispositivo, no tiene señales de que se haya utilizado tanto, es un buen equipo, siempre recomiendo comprar cargador originar para evitar problemas a futuro.",Apple iPhone 13,Green,128GB
B08159ZYCB,10/6/2024,TRUE,5,Excellent product!!,"I highly recommend this !Phone 11 pro max, I placed my order a few days ago and it arrived very quickly, you should also take into account that my order arrived well protected in the box which has its key and a charger, the product was in very good condition, it works perfectly!! Before you insert your SIM card, I recommend that you go to your company and activate it and that's it, your cell phone will work perfectly, highly recommended, I loved it!! ❤️",Apple iPhone 11 Pro Max,Gold,64GB
B08159ZYCB,9/16/2024,TRUE,5,iPhone 11 Pro Max delivers in 2024,"I was still using an iPhone 7, and was forced by my carrier (metroPCS) to upgrade to a 5G phone. I’m oldschool and don’t like not owning my own music and movies so I opted for a 512GB hard drive. The phone itself is an instant upgrade, no scratches, great battery (for now) at 82%. The transfer of all previous apps went seamlessly although I’m holding off on their Face ID. I enjoy seeing it automatically turn on when I reach for it, the durability and obviously the 3 lense standard is something that help me blend in with the normies.",Apple iPhone 11 Pro Max,Green,512GB
B08159ZYCB,9/20/2024,TRUE,5,Great price and well functioning refurb,"I just had to write this review, as this seller is great! Phone works great, and seller is super quick to reply to issues. What I will warn: NEVER buy the insurance from Asurion thru amazon. Or ever. They will not honor it, they will gladly take your money, insist that you never had insurance with them, and constantly run you in circles to avoid honoring your claim. My phone slid off the counter, and I has the case off so I could charge it, (case didn’t fit) and it cracked. Both Asurion and Amazon refuse to honor the claim, and one amazon rep even went so far as to message the seller that my phone never arrived so the seller would have to refund me. Thankfully I saw the message and let the seller know and they were so so quick to offer their help! Since it was not their fault I took the issue back to the two A’s…and still have yet to hear from them. Want a good phone?? By from THIS seller!!! Insurance for it? Allstate or your private company. Never trust asurion to make good on their word.",Apple iPhone 11 Pro Max,Space Gray,512GB
