productAsin,date,isVerified,ratingScore,reviewTitle,reviewDescription,model,Color,Storage,Sentiment,cleaned_reviews
B09G9D8KRQ,5/8/2024,True,1,Worst phone ever purchased,The microphone does not work at all. Went up to the service center to check that and they are saying it is all ok and suggesting to add the screen guard and remove the back coverDid that as well but nothing is working to solve the issue. Amazon on the other hand is saying that they won’t replace the phone or refund the amountNot at all accepted from a company like Amazon that they do not evaluate the seller and allow them to sell through their platform.,Apple iPhone 13,Pink,128GB,Positive,microphone work went service center check saying ok suggesting add screen guard remove back coverdid well nothing working solve issue amazon hand saying wont replace phone refund amountnot accepted company like amazon evaluate seller allow sell platform
B09G9D8KRQ,30/05/2024,True,2,Battery purani h,I phone ki battery purani h .band ho gi h .mobile ni chal raha h.,Apple iPhone 13,Pink,128GB,Neutral,phone ki battery purani h band ho gi h mobile ni chal raha h
B09G9D8KRQ,10/1/2023,True,4,So far good,"Review after a month of usage.Decent battery and camera.Try using ios 15, it gives good battery backup.",Apple iPhone 13,Red,256GB,Positive,review month usagedecent battery cameratry using io give good battery backup
B09G9D8KRQ,4/8/2024,True,5,Nice Product F serious,I m satisfied with this beautiful product but I received F serious Serial number apart from signal issue tower issue rest phone work good,Apple iPhone 13,Red,256GB,Positive,satisfied beautiful product received f serious serial number apart signal issue tower issue rest phone work good
B09G9D8KRQ,18/06/2024,True,4,Really good,Best offer I got,Apple iPhone 13,Red,256GB,Positive,best offer got
B09G9D8KRQ,12/7/2024,True,5,Owesome,Camera Quality is owesome,Apple iPhone 13,Red,256GB,Neutral,camera quality owesome
B09G9D8KRQ,26/06/2024,True,5,Look for great deal,Of course it’s iPhone. But the deal which Amazon give on emi purchase is amazingLook for good deal it’s worth buying from Amazon EMI,Apple iPhone 13,Red,256GB,Positive,course iphone deal amazon give emi purchase amazinglook good deal worth buying amazon emi
B09G9D8KRQ,18/03/2024,True,5,Excellent product,Genuine product delive Red. The packaging was perfect. Delivery was on time.,Apple iPhone 13,Red,256GB,Positive,genuine product delive red packaging perfect delivery time
B09G9D8KRQ,22/10/2023,True,5,Perfect I am first time user really loving it,"GreatLong time I am not interested in any of apple productsI exchange my one plus purchased Samsung only note, Due to delivery issues I didn’t get.I purchased accidentally my iPhone 13 last minute, after that I purchased watch 9series and apple 15 pro.Now I have only apple product including tab and laptopBrand is brand",Apple iPhone 13,Red,256GB,Negative,greatlong time interested apple productsi exchange one plus purchased samsung note due delivery issue didnt geti purchased accidentally iphone last minute purchased watch series apple pronow apple product including tab laptopbrand brand
B09G9D8KRQ,31/10/2023,True,5,Best phone ❤️thanks amazon 💗,Best phone for my life best camera 😻 best gaming 🤑 mera phone 256Gb hei,Apple iPhone 13,Red,256GB,Positive,best phone life best camera best gaming mera phone gb hei
B09G9D8KRQ,26/07/2024,True,1,Damaged piece,Received damaged piece which i was lately realised. Bought the mobile in October 2023. Observed screen flickering issue drastically from January 2024.,Apple iPhone 13,Red,256GB,Negative,received damaged piece lately realised bought mobile october observed screen flickering issue drastically january
B09G9D8KRQ,28/10/2023,True,5,Worth every penny,.,Apple iPhone 13,Red,256GB,Neutral,
B09G9D8KRQ,18/08/2023,True,5,My Dream mobile,Using it for almost a year.. currently with 98% battery,Apple iPhone 13,Red,256GB,Neutral,using almost year currently battery
B09G9D8KRQ,8/6/2024,True,3,Battery drain to fast,It's battery was drained to fast and heating....,Apple iPhone 13,Midnight,128GB,Positive,battery drained fast heating
B09G9D8KRQ,25/08/2024,True,2,My iphone is getting hang,"I have faced this issue many times , once someone call me , I mute it from side button , then again when I try to pick the call it doesn't work , touch stop working.End I press side button once call get disconnected ( I can not off the screen or re-on )I purchase it on 7th aug 2024",Apple iPhone 13,Midnight,128GB,Positive,faced issue many time someone call mute side button try pick call doesnt work touch stop workingend press side button call get disconnected screen reon purchase th aug
B09G9D8KRQ,6/9/2024,True,2,Defective product video calling is very noisy,The phone's video calling is very poor and noisy and call drops in between the conversation. The defect arises later after the return window is closed! Very bad experience 😔,Apple iPhone 13,Midnight,128GB,Negative,phone video calling poor noisy call drop conversation defect arises later return window closed bad experience
B09G9D8KRQ,6/11/2023,True,3,I faced an camera issue so because I'm giving 3star for this!!!,"Hello guys! I purchased this at best price , when it's delive Red there is no issue found in this product. No scratches and no cracks fully new and genuine product given by Amazon!!! When I checked after getting delivery all things are working perfectly fine 🙂 but after a day I updated my iphone so after I found an camera issue ( camera is shaking [ Rear Camera ] so guys I tried to replace the product but Amazon tolds me I have to go first in iPhone main showroom for diagnosis! Amazon just told me to go apple shop and told him what is happening with the phone , and if they deny to repair the product then I have to ask for (Denial report) so I firstly go in iVenus (apple authorised service centre) but they give me a job sheet not denial report but they refused to repair as well! Then after I go in Mumbai (Apple BKC) for service apple BKC is main showroom of iphone where they are very professional and talk in very fluent English as well! So they took my product for the repair then they took around 19 days to repair or replace the parts of my iphone !!! They replaced (Camera) but they also replaced Battery I asked why they replaced Battery so they told me some scratches on battery because they need to replace the battery !!! So guys this is my experience I sha Red with you !!!! I hope this will help you!.",Apple iPhone 13,Midnight,128GB,Positive,hello guy purchased best price delive red issue found product scratch crack fully new genuine product given amazon checked getting delivery thing working perfectly fine day updated iphone found camera issue camera shaking rear camera guy tried replace product amazon tolds go first iphone main showroom diagnosis amazon told go apple shop told happening phone deny repair product ask denial report firstly go ivenus apple authorised service centre give job sheet denial report refused repair well go mumbai apple bkc service apple bkc main showroom iphone professional talk fluent english well took product repair took around day repair replace part iphone replaced camera also replaced battery asked replaced battery told scratch battery need replace battery guy experience sha red hope help
